,external_gene_name,gene_biotype,kME.set1.ME,kME.set2.ME,kME.set3ME,p.kME.set1.ME,p.kME.set2.ME,p.kME.set3ME,Module
14049,LRRC10B,protein_coding,0.980098784649385,0.980416059049052,0.966047757728173,1.1624534102675802e-12,1.0232262563684901e-12,7.98158829826766e-11,lightyellow
11554,CLVS1,protein_coding,0.978922907088038,0.9548323800513259,0.858212018330216,1.83325208353581e-12,7.55711024129532e-10,5.21316068582156e-06,lightyellow
16958,CFAP57,protein_coding,0.978815829403864,0.985936749641492,0.925360305602635,1.90845658788623e-12,7.36152407422968e-14,3.8253713577779e-08,lightyellow
793,EYA2,protein_coding,0.978525875852122,0.9822905593370849,0.9827280027819151,2.12578340139183e-12,4.602162609694e-13,3.7727584567559903e-13,lightyellow
14068,C2orf91,lncRNA,0.977408318533127,0.976104375914723,0.971493649943251,3.1787767153533903e-12,4.95952189354154e-12,2.00506398024582e-11,lightyellow
16532,PRSS56,protein_coding,0.977269631178972,0.976928930153493,0.990504564439991,3.33683160144227e-12,3.754564737921291e-12,3.2255439393761803e-15,lightyellow
16162,LINC01914,lncRNA,0.976769604132345,0.9770274481561869,0.89063008641516,3.96509203950901e-12,3.6293264118592596e-12,7.26669431033801e-07,lightyellow
11107,WFIKKN2,protein_coding,0.975368538838052,0.948164151425905,0.9427903176741991,6.3068132694692e-12,2.2263184829333604e-09,4.8180922822358705e-09,lightyellow
11709,NEUROG2,protein_coding,0.9747742489310709,0.981021385296992,0.9202842344223149,7.61781014387796e-12,7.974646255675741e-13,6.37068794050675e-08,lightyellow
11972,SSTR2,protein_coding,0.9744372795251272,0.9560087156160592,0.8921055141887649,8.462014760445571e-12,6.14172309951845e-10,6.54989040116885e-07,lightyellow
607,HOMER3,protein_coding,0.973731001972756,0.937099158008414,0.9246978232439581,1.05002764220395e-11,1.01038514557927e-08,4.0968642767789e-08,lightyellow
7597,ST18,protein_coding,0.973674378727709,0.9854400645376641,0.9583908554625942,1.06808142202691e-11,9.702476755078321e-14,3.96408998412431e-10,lightyellow
6587,TMEM117,protein_coding,0.9978231295805441,0.9914015316714371,0.9738824699869759,2.51800527355593e-20,1.4624096773178101e-15,1.0030356460878999e-11,yellow
7581,CSGALNACT1,protein_coding,0.997613468787708,0.973259671774638,0.913451038776038,5.2510894244707097e-20,1.20876729480043e-11,1.20328834148729e-07,yellow
13064,NKAIN2,protein_coding,0.997220825625975,0.99308410672744,0.9690888085511979,1.77381269488411e-19,2.5749405534559e-16,3.80392458894744e-11,yellow
6191,SCN7A,protein_coding,0.997178810206088,0.9927248961153929,0.87878238541567,1.9997835156640396e-19,3.85662824679906e-16,1.5917721181728202e-06,yellow
1615,SLC23A2,protein_coding,0.9960049091122108,0.982163368084083,0.8879216252715629,3.22217805185801e-18,4.8713898536718e-13,8.75982957734441e-07,yellow
7439,PSD2,protein_coding,0.995206363384016,0.9612624461514742,0.9485629694483629,1.3809444154049699e-17,2.25754117197998e-10,2.09557502935846e-09,yellow
8205,RETREG1,protein_coding,0.9948576759488729,0.9922927520231929,0.9731438119004159,2.41912753037293e-17,6.11087153692711e-16,1.25085079047254e-11,yellow
7118,SUSD4,protein_coding,0.9945267812825792,0.9748397199275529,0.971836756211427,3.9799498797891904e-17,7.46260496871559e-12,1.8219051332727602e-11,yellow
11073,PTPRM,protein_coding,0.994070172741057,0.980868319721734,0.9413827734254229,7.54489364043853e-17,8.499861072428141e-13,5.8260329318437595e-09,yellow
8130,PTPRR,protein_coding,0.9933522142734909,0.97679125211949,0.9190820597942869,1.8782799006976398e-16,3.93589591240024e-12,7.15338505043757e-08,yellow
10907,RCAN2,protein_coding,0.9928473396697042,0.9962789004025309,0.9804653487799201,3.36822369211666e-16,1.8267426416861098e-18,1.0029594548117301e-12,yellow
12883,SHTN1,protein_coding,0.9925492291171129,0.9812355126894009,0.9967477817952279,4.66515183433808e-16,7.287533343723141e-13,6.228433859442239e-19,yellow
7233,TMEFF2,protein_coding,0.9921844072181549,0.98806695118936,0.9952706884331021,6.830571197536129e-16,1.99153093179978e-14,1.23972631083869e-17,yellow
261,DCN,protein_coding,0.9921681976857349,0.9735100132508159,0.930959936103698,6.944378748456861e-16,1.12203070570792e-11,2.0869855544955803e-08,yellow
10440,P2RY12,protein_coding,0.992033326267933,0.9621547827039469,0.951233964269816,7.95743488025067e-16,1.87884552139613e-10,1.3794955109531398e-09,yellow
13726,ZNF536,protein_coding,0.9916149543219841,0.976710636694567,0.973198522769216,1.1968318014999198e-15,4.04558073351781e-12,1.2308217089737599e-11,yellow
4224,TRIM67,protein_coding,0.991611682507603,0.988999896768478,0.98929313822547,1.2005606402711899e-15,1.04139697497827e-14,8.397263424302859e-15,yellow
5613,MATN2,protein_coding,0.9913071063351201,0.9773476827745942,0.9674809346283159,1.59546464851397e-15,3.24705734451047e-12,5.67818149050056e-11,yellow
18332,AL353746.1,lncRNA,0.9906179622500991,0.9962343269452449,0.9900818237374691,2.93099486090899e-15,2.0090353593458597e-18,4.56420292155715e-15,yellow
9281,PRICKLE2,protein_coding,0.9901324830073079,0.9945357065754971,0.969413666924496,4.3816951419388894e-15,3.92843308169148e-17,3.49920822293708e-11,yellow
10336,SHOX2,protein_coding,0.98993919289993,0.975849809510697,0.8559463164525529,5.11422035568145e-15,5.393987009645889e-12,5.87394673487426e-06,yellow
6226,TMOD1,protein_coding,0.9891167203227879,0.9903589475282042,0.99419598514395,9.5648706375023e-15,3.64151315248361e-15,6.357923653762199e-17,yellow
6926,NFIC,protein_coding,0.988444906615783,0.9922663628694509,0.97373244422684,1.54126225531154e-14,6.279760077728571e-16,1.0495712919168999e-11,yellow
1268,RBFOX1,protein_coding,0.9878535467859649,0.8990360328939809,0.9687389960959419,2.2934105231810298e-14,3.9386994221704395e-07,4.1576751273425293e-11,yellow
12444,PCDH9,protein_coding,0.987512707384332,0.9698905505537081,0.945746175431729,2.85870534422759e-14,3.09047657755851e-11,3.18162378556627e-09,yellow
9699,CRYL1,protein_coding,0.9870767137098331,0.931462663188989,0.916483283604788,3.75677018243188e-14,1.97163586238782e-08,9.134962719957089e-08,yellow
6187,SCN2A,protein_coding,0.986942266634129,0.992217473393439,0.9841832695635079,4.07934694945583e-14,6.60345725523085e-16,1.87426912318219e-13,yellow
5835,ANO3,protein_coding,0.9869137202258979,0.910014385475841,0.918405352935101,4.15086972207695e-14,1.62495817343696e-07,7.62957981193242e-08,yellow
5426,SYNE1,protein_coding,0.9867771855142979,0.973596905153337,0.9357324859125741,4.50832540152558e-14,1.0932215692642801e-11,1.19473432941978e-08,yellow
2924,ENG,protein_coding,0.9867421936867741,0.9188755597782691,0.916519670850116,4.60415396873396e-14,7.295888288532309e-08,9.10423830929526e-08,yellow
8276,EME1,protein_coding,0.991818672483096,0.9659259104236508,0.9394765687832449,9.836850703013882e-16,8.21048394189567e-11,7.48030226098831e-09,darkmagenta
3392,CDCA3,protein_coding,0.990580821714078,0.9549570796572959,0.942368157127278,3.02476340586283e-15,7.39472601968884e-10,5.10310774052175e-09,darkmagenta
4644,HJURP,protein_coding,0.9905427242198859,0.987501021023528,0.98305672232618,3.1236619305859604e-15,2.88007311568253e-14,3.2385099912778994e-13,darkmagenta
1725,ORC6,protein_coding,0.9840804402040709,0.9770442115922571,0.984854572548485,1.97336233453814e-13,3.60838340159757e-12,1.3275881107167802e-13,darkmagenta
11279,UBE2C,protein_coding,0.980311816506489,0.986817630101163,0.933522222769852,1.0672696101777198e-12,4.39973896557367e-14,1.55482927204495e-08,darkmagenta
11540,POLE,protein_coding,0.9790572947316221,0.966331163053074,0.966196894629153,1.7425366075130499e-12,7.47058919746053e-11,7.70901288850401e-11,darkmagenta
12370,TRAIP,protein_coding,0.9777330563053891,0.9756899484072951,0.9552327509580991,2.8339964799447203e-12,5.68347939996208e-12,7.04648426775423e-10,darkmagenta
9382,H2AZ1,protein_coding,0.974259220570028,0.923409949463297,0.8903461112301941,8.94020778110953e-12,4.672768326816691e-08,7.412156556948771e-07,darkmagenta
8944,SPC24,protein_coding,0.9725088180385971,0.9246716759209229,0.94130508203802,1.50497817901153e-11,4.10791380210767e-08,5.88663688260102e-09,darkmagenta
8812,C21orf58,protein_coding,0.972178110799354,0.9607220076253641,0.916075158665145,1.6543365899391602e-11,2.51785261894175e-10,9.485773023371671e-08,darkmagenta
10271,DTYMK,protein_coding,0.971534949006985,0.920212473593278,0.9239991914609941,1.98220019154546e-11,6.41523161092181e-08,4.4011170227356e-08,darkmagenta
7971,CENPU,protein_coding,0.970646094329097,0.9597257828239,0.974620725249874,2.5279213092013697e-11,3.06679360773559e-10,7.992844212947989e-12,darkmagenta
5343,LSM4,protein_coding,0.9651788709508728,0.9593688538215079,0.918066363732826,9.74302088467994e-11,3.2873797791835697e-10,7.87827676375003e-08,darkmagenta
2713,LIG1,protein_coding,0.964703028409611,0.96703801011528,0.9941492984556091,1.08442143645021e-10,6.31837794670644e-11,6.777780649872471e-17,darkmagenta
10817,RHNO1,protein_coding,0.964497546499754,0.9070816676349971,0.8165101727168341,1.1352296941406e-10,2.0804259720678398e-07,3.5689421020108096e-05,darkmagenta
8127,AHCTF1,protein_coding,0.963833846754245,0.955840587227616,0.8986826935080441,1.31378777884139e-10,6.32866440199606e-10,4.0456906538152706e-07,darkmagenta
8607,CDC25C,protein_coding,0.96181367944025,0.9604139261767181,0.931073199176636,2.01649607346902e-10,2.67764125351612e-10,2.06049906410766e-08,darkmagenta
8702,CHAF1B,protein_coding,0.96136833782833,0.9747354549933459,0.886091458179857,2.20938130050414e-10,7.71109732794951e-12,9.91240274544546e-07,darkmagenta
4538,CCDC18,protein_coding,0.9612185656086741,0.960349944954915,0.9764299157983599,2.27776457328971e-10,2.71191098007582e-10,4.4486274894181e-12,darkmagenta
10204,SPINDOC,protein_coding,0.960769325063956,0.9456768586414209,0.899808955303571,2.49406215052999e-10,3.2135804388885996e-09,3.71314516301608e-07,darkmagenta
1949,CENPM,protein_coding,0.9579118532230819,0.8824153665590408,0.953813000700822,4.33763628582798e-10,1.26275708300901e-06,9.005181535386679e-10,darkmagenta
4619,CENPK,protein_coding,0.957500552124165,0.969429563843361,0.945628423794481,4.682475088370241e-10,3.48485979144125e-11,3.23607530176161e-09,darkmagenta
5629,PCNA,protein_coding,0.956652474174269,0.9760769863071279,0.9780949767506729,5.46962155228364e-10,5.0047516136624406e-12,2.48861461107869e-12,darkmagenta
13921,CENPW,protein_coding,0.9558823533789599,0.911579577520223,0.981648614334107,6.28176844780243e-10,1.41929625390713e-07,6.10661125244902e-13,darkmagenta
11012,ZNF680,protein_coding,0.9543892312376671,0.929539299221933,0.8855071536203108,8.159567349595599e-10,2.4451736884044702e-08,1.0306882334357401e-06,darkmagenta
5464,HAUS8,protein_coding,0.953909977751735,0.95723518947549,0.962141751805338,8.8577493967716e-10,4.91741278486132e-10,1.88394958590257e-10,darkmagenta
17914,TMPO-AS1,lncRNA,0.953711648220675,0.939388031406804,0.969258002843418,9.16154327642584e-10,7.566155501934259e-09,3.6424541848829e-11,darkmagenta
5999,TROAP,protein_coding,0.9516818621319979,0.959212927162797,0.942840566779755,1.28315654100286e-09,3.3879995302068104e-10,4.785107040037991e-09,darkmagenta
298,TACC3,protein_coding,0.950606207620057,0.957683702211065,0.840789753822773,1.5250849728732002e-09,4.526081089541901e-10,1.24358624853443e-05,darkmagenta
1145,GTSE1,protein_coding,0.9494231770408019,0.9406968629107529,0.9614848417832579,1.8360966881880398e-09,6.38031971848606e-09,2.1574311818753001e-10,darkmagenta
781,NGFR,protein_coding,0.9806255875511309,0.980165047065983,0.9602433638993041,9.39473771962622e-13,1.13208340083297e-12,2.7698466661366e-10,cyan
12599,UBALD2,protein_coding,0.9803915498762241,0.980053375071587,0.9281974856345401,1.0334362866203398e-12,1.18367444743638e-12,2.8312870385103e-08,cyan
9065,ATXN7L2,protein_coding,0.97967353481977,0.972348715219655,0.952566351134932,1.37484674016944e-12,1.57574749994041e-11,1.10996530610551e-09,cyan
19525,AL365203.2,lncRNA,0.979491204844558,0.9808132590413141,0.9805267217932421,1.475815773155e-12,8.696041909527479e-13,9.78214790965827e-13,cyan
12621,MAPK11,protein_coding,0.979375647429344,0.9679520697050109,0.9654235548198008,1.54310720631095e-12,5.0599921567242296e-11,9.215713200356921e-11,cyan
6331,SLCO2B1,protein_coding,0.9765587782957521,0.991025647262087,0.9563263408356601,4.25946168662678e-12,2.0569117396098e-15,5.80163967228907e-10,cyan
13824,GRK5,protein_coding,0.976541270252983,0.955782483595621,0.9715288914481899,4.28474349088233e-12,6.394411188075451e-10,1.98553945111927e-11,cyan
3049,RUNDC3A,protein_coding,0.9756322878130039,0.952039701623269,0.951488103185395,5.7911738663776e-12,1.21044864776275e-09,1.3240887096050502e-09,cyan
823,ANKRD44,protein_coding,0.975085866828028,0.9567434563221271,0.949866271290605,6.90349426693478e-12,5.38000202454659e-10,1.7136989881290101e-09,cyan
15127,ELFN1,protein_coding,0.9733701654930401,0.9201222568616558,0.985941046512362,1.1697889562209501e-11,6.47161398984202e-08,7.34364818556026e-14,cyan
11165,CYB561D1,protein_coding,0.972028559228614,0.9663638505001171,0.985850260593838,1.72601764428369e-11,7.41352773326041e-11,7.729511779321331e-14,cyan
4807,SH3TC1,protein_coding,0.971248852692311,0.9118448116628609,0.920769645714699,2.14536936063596e-11,1.3867787810319199e-07,6.07635660094979e-08,cyan
9629,TMEM71,protein_coding,0.9662573814005649,0.9006800153974549,0.9531083029276041,7.600796707800559e-11,3.472408361842e-07,1.0142182655113e-09,cyan
1560,PHACTR3,protein_coding,0.965880621208251,0.9690052386758959,0.951706597232292,8.29700845795666e-11,3.88595657397929e-11,1.27801127308577e-09,cyan
16913,ARHGEF26-AS1,lncRNA,0.965613686582835,0.9724203568094691,0.9577616402617399,8.82331411208538e-11,1.54372934541145e-11,4.4609210172164095e-10,cyan
7996,BAG3,protein_coding,0.9637671405328471,0.9665673656960541,0.972475998536495,1.3330181427003698e-10,7.06672711531171e-11,1.51925485173313e-11,cyan
725,RIMBP2,protein_coding,0.9620435851633559,0.915366390956351,0.888514880858303,1.92279023701865e-10,1.0122773944500801e-07,8.41194069553409e-07,cyan
17813,LINC02389,lncRNA,0.9614736223204771,0.9114941279833579,0.945332930225504,2.16238729577372e-10,1.4299118497620803e-07,3.3763014958913104e-09,cyan
10266,SCN11A,protein_coding,0.9611246509322271,0.966151538480024,0.9568629185570051,2.32157841217598e-10,7.79103767552447e-11,5.26427182720728e-10,cyan
15976,DUX4L50,unprocessed_pseudogene,0.9585704625136751,0.9404755300279151,0.9214736918996941,3.83142885838346e-10,6.5686917401632e-09,5.67041581638821e-08,cyan
12058,ZNF467,protein_coding,0.9565679391111559,0.930166283935507,0.9477245973659191,5.5540524666681e-10,2.28101146636433e-08,2.3785803986351102e-09,cyan
15024,MIR137HG,lncRNA,0.9560980378180699,0.959029068552851,0.963235400621098,6.0443756709133e-10,3.51008051446432e-10,1.49528683604429e-10,cyan
8918,CYGB,protein_coding,0.952462933275229,0.9439479012034591,0.915241610629298,1.12910326624116e-09,4.10634158360199e-09,1.02386704881035e-07,cyan
1799,SH2D3C,protein_coding,0.9521534684752471,0.92820331726557,0.904192605722328,1.1880968315422098e-09,2.82950084734775e-08,2.63313451776363e-07,cyan
9612,C9orf24,protein_coding,0.952077369166139,0.9375513120803951,0.93780731548866,1.2030079224694e-09,9.55100007144928e-09,9.249786088531541e-09,cyan
1395,EPB41L3,protein_coding,0.951670896358218,0.9262637036400351,0.9405906455358779,1.28544334441295e-09,3.4803601942071096e-08,6.47012505162448e-09,cyan
3230,P2RX3,protein_coding,0.951568053984853,0.897960511379751,0.8314617579689941,1.30706325815355e-09,4.2722011728136797e-07,1.9010390812621803e-05,cyan
2583,NEFM,protein_coding,0.95054616523653,0.968836059457654,0.953357962847604,1.5396856088631101e-09,4.056756778644e-11,9.72585581535989e-10,cyan
6203,BIN1,protein_coding,0.9485162958528071,0.975048476442601,0.9905971681455099,2.11052241793244e-09,6.98599430049112e-12,2.98317549863219e-15,cyan
19289,AC008897.3,lncRNA,0.9464850562710648,0.8985988607198689,0.9522636124550059,2.8577709547753997e-09,4.0714405509939796e-07,1.1667998189210198e-09,cyan
6470,TET1,protein_coding,0.9945452063789392,0.983128526114735,0.989681434341059,3.874241755324411e-17,3.13103341433445e-13,6.2563607592347004e-15,blue
9388,ZNF589,protein_coding,0.994105200350616,0.9729386214735,0.9853423392072429,7.196421943460391e-17,1.32852439254231e-11,1.0232729883078098e-13,blue
5766,TEX15,protein_coding,0.9938489794086641,0.9927459114732561,0.9890335854892109,1.0106356761712501e-16,3.76864712221642e-16,1.0162608813273899e-14,blue
5165,EIF2S2P4,processed_pseudogene,0.9914093486561859,0.982985380282463,0.987253210294004,1.45184291868977e-15,3.34847237372194e-13,3.36726431881601e-14,blue
4471,DESI2,protein_coding,0.99108346226724,0.9725000361606909,0.988131824538035,1.9536150439547696e-15,1.5087868318386e-11,1.90693315840374e-14,blue
5494,DIAPH1,protein_coding,0.990853916903612,0.9899873375557839,0.9675917218687691,2.3924276704748396e-15,4.9224212765020896e-15,5.5271875063204105e-11,blue
2054,GNPNAT1,protein_coding,0.99071820295542,0.996480961630191,0.995829367716014,2.6904823805320203e-15,1.16942520210541e-18,4.54269783485632e-18,blue
1827,HSP90AB1,protein_coding,0.989702250248761,0.9804679994844391,0.9754338875533399,6.15650223826529e-15,1.00187954852356e-12,6.17545909043432e-12,blue
2128,GINS1,protein_coding,0.9892757596622191,0.9601757001744509,0.9797783200240641,8.50646130866057e-15,2.80718435220428e-10,1.31959310495721e-12,blue
11232,LARP7,protein_coding,0.9892083069594679,0.9641897303585779,0.9847627092576559,8.942145914527641e-15,1.2152215319815298e-10,1.39299067809142e-13,blue
6059,STX6,protein_coding,0.9890163881317091,0.9698681430849971,0.97652487980035,1.0290252455766701e-14,3.1087046140746804e-11,4.30853005988887e-12,blue
3477,GPR63,protein_coding,0.988720814186436,0.9890940082502591,0.98394150310484,1.27140941266452e-14,9.72503730482176e-15,2.11450428960117e-13,blue
